X,Y,OBJECTID_1,OBJECTID,CODIGO,CENTRO,DIRECCION,DISTRITO,TX_DISTRIT,ARCOS,CAPACIDAD,MODELO,TITULAR,ESTADO,OBSERVACIO,FOTO,FECHA_FOTO,FUENTE_FOT,FUENTE,ID_INFORMO,ID_OBRAS,CODIGO_GEN,ELIMINADO,enplanos,CMUN,CPROV,ESTACION,SENALIZ,LOCAL_ID,Count_
450148.9327,4478687.8497,91,67,PBI_21002,"Metro ""Alameda de Osuna""","Rioja, 13",21,BARAJAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_21002.jpg,2010/09/04 00:00:00+00,Central de Movilidad,INFORMOMADRID,67,804,0,10,1,079,28,,,,1
449546.5027,4478211.2412,92,68,PBI_21003,"Metro ""El Capricho""",Velero,21,BARAJAS,6,6,8, , , ,PBI_21003.jpg,2010/09/03 00:00:00+00,Central de Movilidad,INFORMOMADRID,68,0,0,0,1,079,28,,,,1
449528.5397,4478190.6098,93,69,PBI_21004,"Metro ""El Capricho""",Velero,21,BARAJAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_21004.jpg,2010/09/03 00:00:00+00,Central de Movilidad,INFORMOMADRID,69,808,0,0,1,079,28,,,,1
443931.0169,4473380.6987,94,70,PBI_14004,"CEIP ""Siglo XXI""","Lituania, 8",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14004.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,70,533,0,0,1,079,28,,,,1
438299.9384,4477689.4446,95,71,PBI_09023,Jardín Botánico Universidad Complutense,Av. Complutense - José Antonio Novais,09,MONCLOA-ARAVACA,25,25,5, , , ,PBI_09023.jpg,2011/01/24 00:00:00+00,Central de Movilidad,INFORMOMADRID,71,847,1,10,1,079,28,,,,1
441163.0201,4476956.5026,96,72,PBI_07003,Ministerio de Fomento,"Plaza de San Juan de la Cruz, s/n",07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07003.jpg,2011/01/02 00:00:00+00,Central de Movilidad,INFORMOMADRID,72,253,0,0,1,079,28,,,,1
449185.7424,4468915.7446,97,73,PBI_18001,"Centro Comercial ""La Gavia""","Adolfo Bioy Casares, 2",18,VILLA DE VALLECAS,30,30,8, , , ,PBI_18001.jpg,2010/08/29 00:00:00+00,Central de Movilidad,INFORMOMADRID,73,0,0,10,1,079,28,,,,1
449222.6864,4468931.9698,98,74,PBI_18002,"Centro Comercial ""La Gavia""","Adolfo Bioy Casares, 2",18,VILLA DE VALLECAS,30,30,8, , , ,PBI_18002.jpg,2010/08/29 00:00:00+00,Central de Movilidad,INFORMOMADRID,74,0,0,10,1,079,28,,,,1
433649.0743,4478241.7149,99,75,PBI_09002,"Instalación Deportiva Municipal ""Alfredo Goyeneche""",Húmera - Arroyo de Pozuelo,09,MONCLOA-ARAVACA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_09002.jpg,2011/02/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,75,351,0,0,1,079,28,,,,1
444822.0793,4475061.2211,100,76,PBI_15003,"Centro Cultural ""La Elipa""","Santa Felicidad, 41",15,CIUDAD LINEAL,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_15003.jpg,2010/08/11 00:00:00+00,Central de Movilidad,INFORMOMADRID,76,569,0,0,1,079,28,,,,1
439936.8193,4476938.3745,101,77,PBI_07004,"Estadio ""Vallehermoso""",Av. Islas Filipinas y Santander,07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07004.jpg,2011/01/24 00:00:00+00,Central de Movilidad,INFORMOMADRID,77,239,0,0,1,079,28,,,,1
440447.8099,4481262.0757,102,78,PBI_08003,"IES ""Príncipe Felipe""","Av. Monforte de Lemos, 24",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08003.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,78,317,0,0,1,079,28,,,,1
434656.5396,4478163.8812,103,79,PBI_09003,"Instalaciones Deportivas Elementales ""Depósito Tormenta""",Arroyo Pozuelo - Enebro,09,MONCLOA-ARAVACA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_09003.jpg,2011/02/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,79,347,0,0,1,079,28,,,,1
434482.1079,4478163.8812,104,80,PBI_09004,"Instalaciones Deportivas Elementales ""Arroyo Pozuelo""",Arroyo Pozuelo - Bardegueral,09,MONCLOA-ARAVACA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_09004.jpg,2011/02/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,80,349,0,0,1,079,28,,,,1
433896.0258,4478305.1085,105,81,PBI_09005,"Campo de futbol ""Nuestra Señora del Buen Camino""",Ctra. Húmera - Arroyo Pozuelo,09,MONCLOA-ARAVACA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_09005.jpg,2011/02/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,81,350,0,0,1,079,28,,,,1
441500.1142,4478169.1242,106,82,PBI_05005,Estadio Santiago Bernabeu,Plaza Carlos Trías Bertrán,05,CHAMARTIN,8,16,1,AYUNTAMIENTO MADRID,<Null>, ,PBI_05005.jpg,2011/01/08 00:00:00+00,Central de Movilidad,INFORMOMADRID,82,850,0,0,1,079,28,,,,1
442605.2394,4478920.9595,107,83,PBI_05006,Ejes principales del Plan Director,"Plaza de la República Dominicana, 3",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05006.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,83,150,0,0,1,079,28,,,,1
441798.5453,4477135.5584,108,84,PBI_05007,"Polideportivo ""Antonio Magariños""","Serrano, 127",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05007.jpg,2011/01/02 00:00:00+00,Central de Movilidad,INFORMOMADRID,84,177,0,0,1,079,28,,,,1
441812.8293,4477069.0394,109,85,PBI_05008,"IES ""Ramiro de Maeztu""","Serrano, 127",05,CHAMARTIN,5,5,5, , , ,PBI_05008.jpg,2011/01/02 00:00:00+00,Central de Movilidad,INFORMOMADRID,85,882,0,0,1,079,28,,,,1
446085.075,4472416.1199,110,86,PBI_14005,"Metro ""Pavones""","Hacienda de Pavones, 340",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14005.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,86,547,0,0,1,079,28,,,,1
445944.8932,4472209.7935,111,87,PBI_14006,"JMD ""Moratalaz""","Fuente Carrantona, 8",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14006.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,87,548,0,0,1,079,28,,,,1
441569.1401,4479111.654,112,88,PBI_05009,Ejes principales del Plan Director,"Paseo Castellana, 178",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID,2,Señal doblada,PBI_05009.jpg,2011/01/08 00:00:00+00,Central de Movilidad,INFORMOMADRID,88,155,0,0,1,079,28,,,,1
441036.4673,4480109.614,113,89,PBI_06005,"Metro ""Ventilla"", Oficina de la Vivienda de Madrid","Av. Asturias, 32",06,TETUAN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_06005.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,89,229,0,0,1,079,28,,,,1
440442.1251,4480773.3309,114,90,PBI_08004,"Colegio Público ""Breogán""","Ginzo de Limia, 2",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08004.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,90,318,0,0,1,079,28,,,,1
441213.0647,4481174.7208,115,91,PBI_08005,"Centro Municipal Deportivo ""Vicente del Bosque""","Av. Monforte de Lemos, 15",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08005.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,91,315,0,0,1,079,28,,,,1
439406.166,4481686.3497,116,93,PBI_08007,"Centro Deportivo Municipal ""La Masó""","La Masó y Collado de Cerro Malejo, 38",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08007.jpg,2011/02/12 00:00:00+00,Central de Movilidad,INFORMOMADRID,93,324,0,0,1,079,28,,,,1
440117.3157,4481183.8007,117,94,PBI_08008,"Centro Comercial ""La Vaguada""","Av. Monforte de Lemos, 32",08,FUENCARRAL-EL PARDO,6,6,8, , , ,PBI_08008.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,94,0,0,0,1,079,28,,,,1
440269.1348,4481219.3145,118,95,PBI_08009,"Centro Comercial ""La Vaguada""","Av. Monforte de Lemos, 30",08,FUENCARRAL-EL PARDO,12,12,8, , , ,PBI_08009.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,95,843,0,0,1,079,28,,,,1
439956.2681,4481144.4767,119,96,PBI_08010,"Centro Comercial ""La Vaguada""","Av. Monforte de Lemos, 34",08,FUENCARRAL-EL PARDO,6,6,8, , , ,PBI_08010.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,96,842,0,10,1,079,28,,,,1
439881.1497,4481131.5577,120,97,PBI_08011,"Centro Cultural ""La Vaguada""","Monforte de Lemos, 36-38",08,FUENCARRAL-EL PARDO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_08011.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,97,296,0,10,1,079,28,,,,1
442730.0056,4476315.3364,121,98,PBI_04008,Francisco Silvela,"Francisco Silvela, 66",04,SALAMANCA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_04008.jpg,2011/01/02 00:00:00+00,Central de Movilidad,INFORMOMADRID,98,127,0,0,1,079,28,,,,1
440477.6914,4474652.1296,122,99,PBI_01005,Zona peatonal Fuencarral,"Fuencarral, 1",01,CENTRO,3,6,1,AYUNTAMIENTO MADRID, , ,PBI_01005.jpg,2010/09/24 00:00:00+00,Central de Movilidad,INFORMOMADRID,99,8,0,0,1,079,28,,,,1
440610.4976,4475359.8337,123,100,PBI_01006,"Mercado ""Barceló""","Barceló, 7",01,CENTRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_01006.jpg,2010/10/25 00:00:00+00,Central de Movilidad,INFORMOMADRID,100,2,0,0,1,079,28,,,,1
443012.2001,4470896.2687,124,101,PBI_13006,"Centro Cultural ""Entrevías""",Av. Entrevías - Timoteo Pérez Rubio,13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_13006.jpg,2011/01/26 00:00:00+00,Central de Movilidad,INFORMOMADRID,101,513,0,0,1,079,28,,,,1
449121.7329,4472946.9236,125,191,PBI_19011,"Centro de Salud ""Villablanca""","Villablanca, 81",19,VICALVARO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_19011.jpg,2010/09/07 00:00:00+00,Central de Movilidad,INFORMOMADRID,191,715,0,0,1,079,28,,,,1
449057.1785,4472987.8006,126,192,PBI_19012,"IES ""Villablanca""","Villablanca, 79",19,VICALVARO,4,8,1,AYUNTAMIENTO MADRID, , ,PBI_19012.jpg,2010/09/07 00:00:00+00,Central de Movilidad,INFORMOMADRID,192,716,0,0,1,079,28,,,,1
445877.0606,4473102.8339,127,193,PBI_14015,"Jardines ""Dionisio Ridruejo""","Molina de Segura, 7-9",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID,1,Faltan 2 arcos,PBI_14015.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,193,534,0,0,1,079,28,,,,1
442725.7434,4472534.5617,128,194,PBI_03010,"Metro ""Pacífico""","Av. Ciudad de Barcelona, 79",03,RETIRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_03010.jpg,2010/12/03 00:00:00+00,Central de Movilidad,INFORMOMADRID,194,109,0,0,1,079,28,,,,1
439411.3431,4473528.9476,129,195,PBI_01015,Basílica San Francisco el Grande,"Plaza de San Francisco, 1",01,CENTRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_01015.jpg,2010/09/22 00:00:00+00,Central de Movilidad,INFORMOMADRID,195,38,0,0,1,079,28,,,,1
440395.3838,4472993.406,130,196,PBI_01016,"Metro ""Embajadores""",Glorieta Embajadores,01,CENTRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_01016.jpg,2010/11/09 00:00:00+00,Central de Movilidad,INFORMOMADRID,196,45,0,0,1,079,28,,,,1
440548.8811,4472994.3141,131,197,PBI_02016,Escuela Técnica Ingenieros Industriales,"Ronda de Valencia, 3",02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02016.jpg,2010/11/09 00:00:00+00,Central de Movilidad,INFORMOMADRID,197,62,0,0,1,079,28,,,,1
440529.4975,4472980.8254,132,198,PBI_02017,Escuela Técnica Ingenieros Industriales,"Bernardino Obregón, 1",02,ARGANZUELA,4,8,1,AYUNTAMIENTO MADRID, , ,PBI_02017.jpg,2010/11/09 00:00:00+00,Central de Movilidad,INFORMOMADRID,198,63,0,0,1,079,28,,,,1
441732.9711,4480274.107,133,199,PBI_05013,Ejes principales del Plan Director,"Paseo Castellana, 244",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05013.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,199,196,0,0,1,079,28,,,,1
442368.1283,4479060.2825,134,200,PBI_05017,"Colegio ""Nuestra Señora de la Merced""","Av. Alfonso XIII, 165",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05017.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,200,151,0,0,1,079,28,,,,1
441819.1727,4480763.1928,135,201,PBI_05014,Ejes principales del Plan Director,"Paseo Castellana, 278",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05014.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,201,194,0,0,1,079,28,,,,1
441887.5427,4481146.0652,136,202,PBI_05015,Ejes principales del Plan Director,"Paseo Castellana, 296",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID,1,Falta 1 arco,PBI_05015.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,202,193,0,0,1,079,28,,,,1
440759.7919,4470604.2805,137,203,PBI_12005,"Metro ""Almendrales""","Av. Córdoba, 21",12,USERA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_12005.jpg,2010/11/16 00:00:00+00,Central de Movilidad,INFORMOMADRID,203,446,0,0,1,079,28,,,,1
439648.8831,4473653.4955,138,204,PBI_01018,Colegio Público “Ntra. Sra. de la Paloma”,"Carretera de San Francisco, 5",01,CENTRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_01018.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,204,33,0,0,1,079,28,,,,1
435804.274,4470068.5749,139,205,PBI_10009,"Polideportivo ""Las Cruces""","Av. Poblados, s/n",10,LATINA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_10009.jpg,2011/01/29 00:00:00+00,Central de Movilidad,INFORMOMADRID,205,389,1,0,1,079,28,,,,1
437113.4882,4470590.6106,140,206,PBI_11003,"IES ""Vista Alegre""",General Ricardos 177,11,CARABANCHEL,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_11003.jpg,2010/10/18 00:00:00+00,Central de Movilidad,INFORMOMADRID,206,417,0,0,1,079,28,,,,1
437777.5807,4470551.2212,141,207,PBI_11004,"Colegio ""Federico Moreno Torroba""","General Ricardos, 177",11,CARABANCHEL,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_11004.jpg,2011/01/29 00:00:00+00,Central de Movilidad,INFORMOMADRID,207,415,0,0,1,079,28,,,,1
443193.2383,4473109.6298,142,208,PBI_03012,"Metro ""Conde de Casal""",Plaza de Conde de Casal,03,RETIRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_03012.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,208,105,0,0,1,079,28,,,,1
449088.7828,4468252.0327,143,209,PBI_18003,"Metro ""Las Suertes""",Ensanche de Vallecas Cinco,18,VILLA DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_18003.jpg,,INFORMOMADRID,INFORMOMADRID,209,678,0,0,1,079,28,,,,1
449650.6989,4467885.3448,144,210,PBI_18018,"Metro ""Valdecarros""",Ensanche de Vallecas Uno,18,VILLA DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , , ,, ,INFORMOMADRID,210,677,1,0,1,079,28,,,,1
441059.2,4475564.5353,145,211,PBI_07013,Instituto de Formación y Estudios del Gobierno Local de Madrid,"Almagro, 5",07,CHAMBERI,5,10,1, , , ,PBI_07013.jpg,2011/01/04 00:00:00+00,Central de Movilidad,INFORMOMADRID,211,0,0,0,1,079,28,,,,1
441542.6749,4474368.5241,146,212,PBI_03016,Hotel AC Palacio del Retiro,"Alfonso XII, 14",03,RETIRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_03016.jpg,2011/01/06 00:00:00+00,Central de Movilidad,INFORMOMADRID,212,93,0,0,1,079,28,,,,1
441535.5797,4474390.477,147,213,PBI_03011,Museo Nacional de Artes Decorativas,"Montalbán, 13",03,RETIRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_03011.jpg,2011/01/06 00:00:00+00,Central de Movilidad,INFORMOMADRID,213,94,0,0,1,079,28,,,,1
440500.2458,4474028.1311,148,214,PBI_01019,Plaza de Santa Ana,Plaza de Santa Ana,01,CENTRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_01019.jpg,2010/09/17 00:00:00+00,Central de Movilidad,INFORMOMADRID,214,30,0,0,1,079,28,,,,1
444671.0711,4481089.2444,149,215,PBI_16005,"Polideportivo ""Hortaleza""","Ctra. Acceso a la Estación de Hortaleza, 11",16,HORTALEZA,5,5,6,AYUNTAMIENTO MADRID, , ,PBI_16005.jpg,2010/09/22 00:00:00+00,Central de Movilidad,INFORMOMADRID,215,0,0,0,1,079,28,,,,1
444656.5257,4481069.5653,150,216,PBI_16006,"Polideportivo ""Hortaleza""","Ctra. Acceso a la Estación de Hortaleza, 11",16,HORTALEZA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_16006.jpg,2010/09/22 00:00:00+00,Central de Movilidad,INFORMOMADRID,216,616,0,0,1,079,28,,,,1
443961.6488,4480701.7597,151,217,PBI_16007,"Zona verde ""Cuevas de Almanzora""",Cuevas de Almanzora - Bembibre,16,HORTALEZA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_16007.jpg,2010/09/22 00:00:00+00,Central de Movilidad,INFORMOMADRID,217,622,0,0,1,079,28,,,,1
441032.5627,4471443.0162,152,218,PBI_02018,"Metro ""Legazpi""",Plaza de Legazpi,02,ARGANZUELA,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_02018.jpg,2011/01/06 00:00:00+00,Central de Movilidad,INFORMOMADRID,218,80,0,0,1,079,28,,,,1
444594.4009,4470114.7035,153,219,PBI_13011,Instalaciones Deportivas,"Av. Buenos Aires, 99",13,PUENTE DE VALLECAS,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_13011.jpg,2010/08/28 00:00:00+00,Central de Movilidad,INFORMOMADRID,219,494,0,0,1,079,28,,,,1
439866.9371,4474139.4164,154,220,PBI_01020,Plaza de San Miguel,"Ciudad Rodrigo, 6",01,CENTRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_01020.jpg,2010/09/12 00:00:00+00,Central de Movilidad,INFORMOMADRID,220,24,0,0,1,079,28,,,,1
443438.8992,4477270.3814,155,221,PBI_05028,Ejes principales del Plan Director,"Corazón de Maria, 44",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05028.jpg,2011/01/02 00:00:00+00,Central de Movilidad,INFORMOMADRID,221,185,0,0,1,079,28,,,,1
440633.018,4477608.2355,156,222,PBI_06010,Tetuán Punto Joven,Dulcinea,06,TETUAN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_06010.jpg,2011/01/08 00:00:00+00,Central de Movilidad,INFORMOMADRID,222,222,0,0,1,079,28,,,,1
441426.2494,4477493.1563,157,223,PBI_05016,Ejes principales del Plan Director,"Paseo Castellana, 108",05,CHAMARTIN,4,8,1,AYUNTAMIENTO MADRID, , ,PBI_05016.jpg,2011/01/02 00:00:00+00,Central de Movilidad,INFORMOMADRID,223,180,0,0,1,079,28,,,,1
440543.2461,4473313.7572,158,224,PBI_01021,Teatro Valle Inclán,Plaza de Lavapiés,01,CENTRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_01021.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,224,873,0,0,1,079,28,,,,1
444683.5293,4472950.8573,159,111,PBI_14022,"IES ""Rodríguez Valcárcel""","Plaza del Encuentro, 4",14,MORATALAZ,4,8,1,AYUNTAMIENTO MADRID,1,Arcos sueltos 1,PBI_14022.jpg,2010/09/07 00:00:00+00,Central de Movilidad,INFORMOMADRID,111,524,0,0,1,079,28,,,,1
445800.9948,4473015.1231,160,112,PBI_14014,"Jardines ""Dionisio Ridruejo""","Mario Cabre, 4",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14014.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,112,518,0,0,1,079,28,,,,1
445959.8802,4472785.0951,161,113,PBI_14008,"CEIP ""Pío Baroja""","Luis de Hoyos Sainz, 82",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14008.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,113,517,0,0,1,079,28,,,,1
444157.4349,4473764.2931,162,114,PBI_14009,"IES ""Moratalaz""","Corregidor Diego de Valderrábano, s/n",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID,1,Faltan 3 arcos,PBI_14009.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,114,529,0,0,1,079,28,,,,1
442735.8729,4472429.8612,163,115,PBI_03009,EMT,Cerro de la Plata,03,RETIRO,4,8,1,AYUNTAMIENTO MADRID, , ,PBI_03009.jpg,2010/12/03 00:00:00+00,Central de Movilidad,INFORMOMADRID,115,108,0,0,1,079,28,,,,1
439311.7821,4475372.7327,164,116,PBI_09006,"Colegio ""Fray Luis de León""","Evaristo San Miguel, 10",09,MONCLOA-ARAVACA,5,10,1,AYUNTAMIENTO MADRID,1,Arcos sueltos 1,PBI_09006.jpg,2011/01/19 00:00:00+00,Central de Movilidad,INFORMOMADRID,116,342,0,0,1,079,28,,,,1
442538.1888,4479941.1309,165,117,PBI_05010,"Equipamientos deportivos, educativos o sociales","Plaza del Duque de Pastrana, 7",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05010.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,117,191,0,0,1,079,28,,,,1
442926.5018,4480010.4726,166,118,PBI_05020,"Comisaría de Policía ""Chamartín""","José Bardasano Baos, 2",05,CHAMARTIN,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_05020.jpg,2011/01/31 00:00:00+00,Central de Movilidad,INFORMOMADRID,118,190,0,0,1,079,28,,,,1
446216.6379,4472081.2348,167,119,PBI_14010,"IES ""Felipe II""","Valdebernardo, 1",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14010.jpg,2010/09/07 00:00:00+00,Central de Movilidad,INFORMOMADRID,119,544,0,0,1,079,28,,,,1
446275.9388,4472190.4024,168,120,PBI_14011,"IES ""Juana de Castilla""","Valdebernardo, 3",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14011.jpg,2010/09/07 00:00:00+00,Central de Movilidad,INFORMOMADRID,120,542,0,0,1,079,28,,,,1
439105.928,4477571.2102,169,121,PBI_07005,"Metro ""Metropolitano""",Vicente Alexandre,07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID,2,falta señal,PBI_07005.jpg,2011/01/24 00:00:00+00,Central de Movilidad,INFORMOMADRID,121,248,0,0,1,079,28,,,,1
439013.146,4477171.465,170,122,PBI_07006,"Colegio Mayor ""Padre Póveda""","Isaac Peral, 60",07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07006.jpg,2011/01/24 00:00:00+00,Central de Movilidad,INFORMOMADRID,122,249,0,0,1,079,28,,,,1
441078.8744,4473347.5478,171,123,PBI_01009,Museo Reina Sofía,Santa Isabel,01,CENTRO,10,20,1,AYUNTAMIENTO MADRID, , ,PBI_01009.jpg,2010/11/09 00:00:00+00,Central de Movilidad,INFORMOMADRID,123,42,0,0,1,079,28,,,,1
441151.828,4473314.9139,172,124,PBI_01010,Museo Reina Sofía,Santa Isabel,01,CENTRO,7,14,1,AYUNTAMIENTO MADRID, , ,PBI_01010.jpg,2010/11/09 00:00:00+00,Central de Movilidad,INFORMOMADRID,124,41,0,0,1,079,28,,,,1
446708.5342,4472755.2698,173,125,PBI_14026,"Colegio ""Gredos San Diego de Moratalaz""","Luis de Hoyos Sainz, 170",14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14026.jpg,2010/09/07 00:00:00+00,Central de Movilidad,INFORMOMADRID,125,539,1,0,1,079,28,,,,1
446799.0754,4472819.6547,174,126,PBI_14012,Zona verde,Cairo - Laponia,14,MORATALAZ,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_14012.jpg,2010/09/07 00:00:00+00,Central de Movilidad,INFORMOMADRID,126,538,0,0,1,079,28,,,,1
440832.8244,4476001.1861,175,127,PBI_07007,"Plaza de ""Chamberí""","Plaza de Chamberí, 1",07,CHAMBERI,6,12,1,AYUNTAMIENTO MADRID, ,Pasa de 10 a 6 arcos (sellados),PBI_07007.jpg,2011/01/24 00:00:00+00,Central de Movilidad,INFORMOMADRID,127,279,0,0,1,079,28,,,,1
440898.1006,4475719.0214,176,128,PBI_07008,"IES ""Santa Engracia""","Santa Engracia, 13",07,CHAMBERI,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_07008.jpg,2011/01/24 00:00:00+00,Central de Movilidad,INFORMOMADRID,128,271,0,0,1,079,28,,,,1
445968.335,4476365.769,177,129,PBI_15004,"JMD ""Ciudad Lineal""",Hermanos García Noblejas,15,CIUDAD LINEAL,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_15004.jpg,2010/07/26 00:00:00+00,Central de Movilidad,INFORMOMADRID,129,574,0,0,1,079,28,,,,1
439698.4931,4473171.0728,178,130,PBI_01011,"Biblioteca Centro ""Pedro Salinas""","Toledo, 125",01,CENTRO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_01011.jpg,2011/01/13 00:00:00+00,Central de Movilidad,INFORMOMADRID,130,50,0,0,1,079,28,,,,1
447609.7686,4471986.0217,179,131,PBI_19002,"Centro Comercial ""Valdebernardo""","Bulevar ""José Prat""",19,VICALVARO,5,10,1,AYUNTAMIENTO MADRID, , ,PBI_19002.jpg,2010/09/07 00:00:00+00,Central de Movilidad,INFORMOMADRID,131,735,0,0,1,079,28,,,,1
435700.9481,4468305.4071,180,132,PBI_11001,"Metro ""La Peseta""","Salvador Allende, 3",11,CARABANCHEL,5,10,1,AYUNTAMIENTO MADRID,1,Faltan 2 arcos,PBI_11001.jpg,2011/01/29 00:00:00+00,Central de Movilidad,INFORMOMADRID,132,432,0,0,1,079,28,,,,1
